timestamp,open,high,low,close,volume
2025-04-11 09:30:00,313.2410244289287,315.410743211448,310.0307464997908,313.2795642857591,3965829
2025-04-11 09:31:00,356.5752460256638,360.1394098433014,353.062612618008,358.50383455453,1280612
2025-04-11 09:32:00,232.27377081506197,233.7862133328133,227.3055282221293,231.18228155422045,3181079
2025-04-11 09:33:00,139.9366050898725,144.29591889851685,137.57573107954173,139.05696586943648,4504880
2025-04-11 09:34:00,310.049002399496,310.63940101428096,309.6336425768179,310.6387610938921,3361278
2025-04-11 09:35:00,234.40913495151244,235.80564463742246,229.4717775697809,233.53277707956545,3745841
2025-04-11 09:36:00,105.07674496240536,109.68129142654075,102.20836657724507,105.34970898306699,4573274
2025-04-11 09:37:00,397.7084548217328,400.9758138106695,394.51370123706624,399.7105928875186,3194122
2025-04-11 09:38:00,133.6897075880672,135.65770413001894,129.97348615338103,130.77212911312702,3529951
2025-04-11 09:39:00,434.0903523787666,436.2040824413062,430.2314767100318,430.32890628408893,3173518
2025-04-11 09:40:00,448.19460343792883,451.5991964068793,445.35287889617433,449.97250233490684,100257
2025-04-11 09:41:00,233.50084977012796,237.32959774559578,231.44652985900436,236.4896688728241,2325737
2025-04-11 09:42:00,268.7609533304852,272.46933135485534,267.87883817611953,270.4670423922408,2057515
2025-04-11 09:43:00,150.8017550461454,151.7327481836158,149.6854345420129,151.38759018122295,366938
2025-04-11 09:44:00,257.1864317011839,259.27213199101783,255.8793252255648,259.13279352234593,1393614
2025-04-11 09:45:00,412.2536233798576,413.6815034340388,410.62156413811823,411.74694356855287,4450155
2025-04-11 09:46:00,289.7796093346507,291.4839579536241,287.95610423289395,289.7416498627905,391022
2025-04-11 09:47:00,114.55132431296624,116.84957990226194,113.09071145378736,116.56600395609946,1970028
2025-04-11 09:48:00,157.3071249494348,160.9971538736594,152.6256174593409,157.3747191109476,2264784
2025-04-11 09:49:00,382.14128574024977,382.37554724383693,377.3797785756297,380.46215262229623,4994657
2025-04-11 09:50:00,325.7491159958813,326.3795955306109,321.74906831535714,322.78936420482296,4731539
2025-04-11 09:51:00,269.03252841443793,272.785305376743,268.1248270723219,268.6106660038992,3942895
2025-04-11 09:52:00,434.40876226893914,436.2031959670742,432.6646296433302,434.95257500831525,2368593
2025-04-11 09:53:00,178.11123703808303,182.14600834399653,176.2818244628992,181.84856872628026,1032239
2025-04-11 09:54:00,494.66682078462134,495.8649667944833,489.7454552679854,490.7341172932218,3134791
2025-04-11 09:55:00,286.0399949986643,290.12565489465317,284.9677990938606,286.99795172202283,2022308
2025-04-11 09:56:00,362.8254396003508,367.07207530248667,358.7319028921329,364.237679339847,2323223
2025-04-11 09:57:00,295.51338662128416,295.8979237989112,291.2429835709117,291.7367832260491,174304
2025-04-11 09:58:00,238.92396067712934,243.07070090464956,235.98655658034002,236.93209919524767,4305933
2025-04-11 09:59:00,495.2888771477787,500.03843399933567,493.87167697507175,496.52702335516415,4081471
2025-04-11 10:00:00,461.3391056257784,461.7862168079047,461.1992661831358,461.730811956308,260231
2025-04-11 10:01:00,321.36671950002653,324.28442434038203,319.5480532783742,321.0503597622563,1105995
2025-04-11 10:02:00,333.3031346101525,335.1830659147841,332.00053286991084,333.09142089588124,906832
2025-04-11 10:03:00,327.77740091676725,331.23882988640634,325.9314548356368,330.91988083963605,1162297
2025-04-11 10:04:00,149.63399712055502,151.4137618953767,144.78766953853776,150.13447932176456,3940030
2025-04-11 10:05:00,202.61363091863376,205.83273694320198,198.6286070061947,200.64726282464653,3473051
2025-04-11 10:06:00,154.25743790829313,157.29586873130293,149.26595481318392,156.29072476307752,1999151
2025-04-11 10:07:00,128.6517115138592,130.54021729102098,124.3469798167321,128.44230014467396,4983379
2025-04-11 10:08:00,210.3636194743927,211.9642170453348,209.86114669117933,210.44493553943377,292352
2025-04-11 10:09:00,349.02371631574863,351.2491389752675,345.0176070705885,347.7028456411095,3024536
2025-04-11 10:10:00,249.13546589655203,252.05774082698844,246.51651345645348,247.12284066326916,4453153
2025-04-11 10:11:00,133.43558418575122,134.12028214819767,130.20457315126163,131.4798230742435,4471938
2025-04-11 10:12:00,356.09237526851376,357.4962240418405,355.657369748297,357.4214628913364,218190
2025-04-11 10:13:00,291.6054117617195,294.54277907194864,287.56588760524954,292.3378169379756,433370
2025-04-11 10:14:00,253.1306425953141,254.640587849939,253.1114793884316,254.45690023683753,3069700
2025-04-11 10:15:00,308.7861574428349,308.8289903907847,307.02000670698766,308.28501464746796,229221
2025-04-11 10:16:00,441.23085470849065,441.64812479009504,436.59233981948546,438.9519175100628,111293
2025-04-11 10:17:00,335.1933103442605,339.21624728953446,333.37055899877606,338.85595879451944,1351947
2025-04-11 10:18:00,323.9692017755351,327.5149773869717,322.8394807358782,324.6094695754334,1127366
2025-04-11 10:19:00,128.00903580596574,132.96208771455605,127.4639666490954,130.6626219817439,1994706
2025-04-11 10:20:00,251.2632143789471,252.67118317459358,247.80776475429192,251.9819833397672,1306958
2025-04-11 10:21:00,232.451109500048,235.53190111541804,230.5482803599214,231.9817804354895,4672891
2025-04-11 10:22:00,198.85920538189978,199.25628718921507,195.77256874693094,196.5062668612616,2456781
2025-04-11 10:23:00,184.49437363275894,185.04856181897253,180.28286537730457,182.44389684164628,3901023
2025-04-11 10:24:00,431.5068664105198,434.5279863199971,428.39202656023656,429.58251237984683,3973629
2025-04-11 10:25:00,433.9077239022327,436.01954634112275,432.2174648593605,435.366398944828,2724814
2025-04-11 10:26:00,374.6832738966076,378.4482023407105,371.0963792337015,377.34534006219207,2331438
2025-04-11 10:27:00,245.52955214555286,250.08319180473663,241.02077904231024,247.75753148821298,3205508
2025-04-11 10:28:00,284.88630331535967,285.7827163015783,283.9304604938074,284.756144487863,3631545
2025-04-11 10:29:00,364.3497173892806,366.72710504036775,360.7836151591138,362.3801011861684,2577502
2025-04-11 10:30:00,430.36281420360683,431.26145930980914,427.7262795957517,428.0541420340319,120839
2025-04-11 10:31:00,473.66799299391977,474.51352530920707,471.06124129920784,473.8554602168332,126581
2025-04-11 10:32:00,346.1776930787961,350.5046069546967,342.7591449670129,343.75531411888056,3817401
2025-04-11 10:33:00,497.7644402625936,501.07966739385495,495.12971367803357,495.475703485586,4328873
2025-04-11 10:34:00,280.49868098075694,284.27666956159544,277.64920507494344,283.17950704716134,1501299
2025-04-11 10:35:00,466.09434185034485,470.1760990752865,461.1918217224212,467.27347906992935,425147
2025-04-11 10:36:00,109.45741339754859,109.72060711827952,109.02867924741528,109.18777140167904,3664978
2025-04-11 10:37:00,423.6454335356155,424.26136613227675,421.74579733179905,424.0918901444273,131050
2025-04-11 10:38:00,215.59215373225908,219.16925999711134,214.0268009507638,217.68400161740269,4121580
2025-04-11 10:39:00,261.5292830443308,266.42185497373305,259.21776510320365,264.59842168628114,910664
2025-04-11 10:40:00,258.0529416935269,260.60102065677944,256.7801201421611,257.30604110714086,3347784
2025-04-11 10:41:00,158.3251078090933,159.74989674191457,156.51927288781886,156.8038955199101,3467300
2025-04-11 10:42:00,350.76264270876777,354.1728013843779,349.2617078971543,349.8084143444278,2513872
2025-04-11 10:43:00,452.5347981271317,454.6416987944376,450.99882811866553,451.0925869150869,2606503
2025-04-11 10:44:00,248.14160321933878,251.29106650005215,245.44781967605888,248.01513472068342,1411426
2025-04-11 10:45:00,358.87593000046365,361.6808379002718,358.7540903926586,361.07046542070333,4022517
2025-04-11 10:46:00,447.75711280446575,452.48638015491775,446.18132823149693,451.49456436587377,4026958
2025-04-11 10:47:00,132.4580487709327,133.29982879041316,131.26219510452106,133.1284764129834,2387060
2025-04-11 10:48:00,452.14022579575567,456.5512320719383,449.9383209365187,453.32414308553416,2880736
2025-04-11 10:49:00,403.169015875105,406.38591747181107,398.18757260669884,399.09877194344983,1932619
2025-04-11 10:50:00,151.22852719027662,155.5461344488266,148.26761207747785,154.6110116898649,3049905
2025-04-11 10:51:00,209.88350311527162,213.96569811722767,207.96508706144286,213.00812946600882,4507085
2025-04-11 10:52:00,190.88471566697845,194.90238503823943,186.48757199013124,192.9246412070766,382126
2025-04-11 10:53:00,478.5016692116068,482.9686042316527,476.2501372629837,479.65719853134806,2003797
2025-04-11 10:54:00,296.34401249679615,296.8651956830855,292.75627613065467,296.0278559920009,3302344
2025-04-11 10:55:00,269.64253069144655,274.5749897035038,265.0192203359077,271.37660438147896,3820907
2025-04-11 10:56:00,101.43973876614454,104.84165330585809,96.87392572323787,104.61498646701119,1014527
2025-04-11 10:57:00,106.47462756533544,111.19887336919045,102.45377271433863,103.29940634379753,4549019
2025-04-11 10:58:00,406.7258072191492,406.9774368354938,405.223997703394,406.11389083879055,3821250
2025-04-11 10:59:00,278.877513832936,283.42301756669167,276.4183828040698,281.1424744894733,3167405
2025-04-11 11:00:00,349.6864030986393,353.9075492552895,349.43732923999914,349.4656460990864,4843341
2025-04-11 11:01:00,221.88320995817986,223.08562168454316,220.54820288569644,221.74419489696075,1390758
2025-04-11 11:02:00,414.34119791184594,417.79737217577093,409.58311861929263,415.78551814055544,299765
2025-04-11 11:03:00,277.86016457005945,280.0826473232907,276.32924143251967,277.5616686904761,1934282
2025-04-11 11:04:00,380.6050911816128,385.5591255184464,375.92805466804873,376.355027038754,4246955
2025-04-11 11:05:00,329.63849317241437,330.24350587679305,328.61004309202605,328.9789143617914,2583164
2025-04-11 11:06:00,334.0834604050098,334.65266172374817,331.02182945488386,331.23602910384216,3917347
2025-04-11 11:07:00,349.99491656867957,354.5928053338839,348.17858557800355,351.5675644072438,4026167
2025-04-11 11:08:00,282.30114557666127,283.915275471475,278.66166576561517,281.3412403549791,1615871
2025-04-11 11:09:00,379.1575266464586,381.1959430054029,374.3617301405974,380.8017141357668,443222
2025-04-11 11:10:00,251.14383271375394,254.62293438021166,249.16496684666487,249.3377621744109,3876092
2025-04-11 11:11:00,372.5905050310329,376.92194415201874,370.7837691440337,374.04181699698904,731418
2025-04-11 11:12:00,323.1182169099319,325.3785299719359,322.86967425085857,323.7123097014411,4190512
2025-04-11 11:13:00,114.10966112704682,115.58668481694743,111.81633226912592,114.24466545583776,3991261
2025-04-11 11:14:00,386.07265962078316,388.38160893152076,383.4909102165129,384.95656455632223,1696149
2025-04-11 11:15:00,409.21036638857186,412.364780965567,405.199744974631,411.3038598688689,3552936
2025-04-11 11:16:00,293.5841084665102,296.0583044682106,289.0642417852437,289.6966996509132,2522483
2025-04-11 11:17:00,240.8024402518564,240.937290315681,237.5151535163481,239.1709390268986,2082133
2025-04-11 11:18:00,246.24169194312535,248.36591829504903,245.8672363385974,247.92424826562726,4455692
2025-04-11 11:19:00,305.0285988120285,305.78352323924884,302.33660078170135,302.68241221148617,4693822
2025-04-11 11:20:00,359.43297910476764,362.905533359966,358.62427330877176,361.4956277354199,2069113
2025-04-11 11:21:00,247.25395056041708,249.51830722940278,242.60948507388645,247.80479373126033,1684160
2025-04-11 11:22:00,315.1113846627793,317.3399413765037,313.97829917191336,314.4215617296101,4901854
2025-04-11 11:23:00,193.7720807492043,197.27338094458264,192.6127166259049,196.59285534464945,1884356
2025-04-11 11:24:00,186.36629620736647,188.16427770134365,183.468819317364,184.4968322605018,4161622
2025-04-11 11:25:00,141.0354188031206,145.8720578796789,140.87020414318783,141.676838208697,4785647
2025-04-11 11:26:00,483.4069354934587,483.9267859651076,480.49502488244434,483.3885676694106,2918978
2025-04-11 11:27:00,233.13276313218165,237.15608914761225,231.12965383352432,236.49268874228562,1121501
