timestamp,open,high,low,close,volume
2025-04-11 09:30:00,345.16796541575604,347.1656308634551,340.8783406994067,343.6400917261667,1520143
2025-04-11 09:31:00,158.55727005990917,163.40867206287416,155.26417136041638,157.54009721168865,4268063
2025-04-11 09:32:00,193.37064955021881,195.4833429421935,189.84002045245595,194.48989534829283,4230278
2025-04-11 09:33:00,463.43128464427735,463.85592815396063,459.74549740697984,462.3415677091683,2636967
2025-04-11 09:34:00,307.141312393985,308.2999290561632,305.25502055835113,308.12551972719285,3793025
2025-04-11 09:35:00,281.1646007428965,285.7166150291893,277.2865389286901,284.9310673118958,4731420
2025-04-11 09:36:00,167.8390281501536,169.09672053193262,165.6021677763945,168.80519427626894,3069005
2025-04-11 09:37:00,430.74102577104145,434.1633680657202,425.9935269035385,433.05551117665345,4874738
2025-04-11 09:38:00,112.9285259973749,115.85176840345781,108.98233381457219,113.84540414869414,2541756
2025-04-11 09:39:00,168.0485254409279,170.65295684338767,166.905389836351,170.07506855213649,3496304
2025-04-11 09:40:00,150.8583311203127,153.87217446855666,148.4682730579046,153.50597352032165,299889
2025-04-11 09:41:00,196.35032116400953,197.10128533574684,196.00164351219348,196.10909650661392,1000604
2025-04-11 09:42:00,383.2893680278952,384.3482161187707,379.3026413720537,379.41689153869083,4395004
2025-04-11 09:43:00,447.54916847303303,449.1393356133993,443.77479110010313,446.31377760496525,475633
2025-04-11 09:44:00,224.34568273330075,225.79335898463023,222.24414712499188,222.85387104453073,4401946
2025-04-11 09:45:00,480.3326226442215,485.05406413357747,478.4790502018635,480.2115585750778,1734347
2025-04-11 09:46:00,442.883875190964,443.64486142691266,440.2870902126453,443.3821921652859,4477171
2025-04-11 09:47:00,187.24913892646305,190.75338064602346,182.91005902293426,183.3389129486823,3425759
2025-04-11 09:48:00,123.58155793031314,127.71882837300257,123.27004359290467,127.3324083195861,400384
2025-04-11 09:49:00,271.8165252559533,274.3501987016946,271.4904338666393,272.6882425403007,1134108
2025-04-11 09:50:00,363.5290138361744,366.1856758496454,363.4018695772824,363.933674749667,238936
2025-04-11 09:51:00,417.2453974680883,421.02324524868095,416.818497058567,418.75866948530745,2427765
2025-04-11 09:52:00,266.22863855554556,271.0842417375765,261.4601744249237,263.6928295995383,4958978
2025-04-11 09:53:00,345.0219025256757,345.50504700946766,343.0112388296435,344.51413182234575,1981340
2025-04-11 09:54:00,214.72246475332912,217.04134127854672,214.25698636968283,214.90482089612323,4807135
2025-04-11 09:55:00,324.95928355855347,325.8152178753549,320.7237006293456,323.0734161936527,359546
2025-04-11 09:56:00,106.7952467153093,110.30604468385908,105.4610211565101,106.00704445096845,1353829
2025-04-11 09:57:00,148.76445618003146,150.60831480003668,146.77938400177086,148.71477075075035,4861229
2025-04-11 09:58:00,302.87698009223396,304.1193015594289,298.3266245853739,300.34438311041964,3472508
2025-04-11 09:59:00,262.0342740651355,264.9524159586652,258.9271685322872,259.00714929722506,2998348
2025-04-11 10:00:00,155.93951412094586,157.27700638312479,155.46442413875002,156.33225180354154,3531667
